specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
呼吸,"Interstitial pulmonary disease, unspecified",primary_specialty_disease,albuterol 0.083% neb soln | albuterol inhaler | prednisone | guaifenesin | guaifenesin er,albuterol 0.083% neb soln | albuterol inhaler,acetaminophen | quetiapine fumarate | bisacodyl | oxycodone (immediate release) | docusate sodium,single_specialty_cooccurrence,albuterol 0.083% neb soln(2) | albuterol inhaler(2) | prednisone(2) | guaifenesin(1) | guaifenesin er(1),albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | prednisone:disease_directed_therapy | guaifenesin:disease_directed_therapy | guaifenesin er:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Intraoperative hemorrhage and hematoma of a respiratory system organ or structure complicating a respiratory system procedure,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Laryngeal spasm,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,"Lobar pneumonia, unspecified organism",primary_specialty_disease,albuterol 0.083% neb soln | acetylcysteine 20% | azithromycin | guaifenesin er | albuterol inhaler,albuterol 0.083% neb soln | acetylcysteine 20%,hydromorphone (dilaudid) | hydromorphone | potassium chloride | d5 1/2ns | acetaminophen,single_specialty_cooccurrence,albuterol 0.083% neb soln(4) | acetylcysteine 20%(3) | azithromycin(3) | guaifenesin er(3) | albuterol inhaler(2),albuterol 0.083% neb soln:disease_directed_therapy | acetylcysteine 20%:disease_directed_therapy | azithromycin:disease_directed_therapy | guaifenesin er:disease_directed_therapy | albuterol inhaler:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Lymphocytic choriomeningitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Malfunction of tracheostomy stoma,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Malignant pleural effusion,primary_specialty_disease,benzonatate | albuterol inhaler | guaifenesin-codeine phosphate | guaifenesin-dextromethorphan | albuterol 0.083% neb soln,benzonatate | albuterol inhaler,acetaminophen | senna | ondansetron | oxycodone (immediate release) | lorazepam,single_specialty_cooccurrence,benzonatate(6) | albuterol inhaler(5) | guaifenesin-codeine phosphate(5) | guaifenesin-dextromethorphan(5) | albuterol 0.083% neb soln(4),benzonatate:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy | guaifenesin-dextromethorphan:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Mediastinitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Mild intermittent asthma with (acute) exacerbation,primary_specialty_disease,ipratropium-albuterol neb | methylprednisolone sodium succ | prednisone | benzonatate | guaifenesin,ipratropium-albuterol neb | methylprednisolone sodium succ,acetaminophen | cepacol (sore throat lozenge) | cetirizine | diphenhydramine | docusate sodium,single_specialty_cooccurrence,ipratropium-albuterol neb(2) | methylprednisolone sodium succ(2) | prednisone(2) | benzonatate(1) | guaifenesin(1),ipratropium-albuterol neb:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | prednisone:disease_directed_therapy | benzonatate:disease_directed_therapy | guaifenesin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Mild intermittent asthma, uncomplicated",primary_specialty_disease,albuterol inhaler | fluticasone propionate 110mcg | guaifenesin | albuterol 0.083% neb soln | acetylcysteine (iv),albuterol inhaler | fluticasone propionate 110mcg,acetaminophen | docusate sodium | senna | hydromorphone (dilaudid) | ondansetron,single_specialty_cooccurrence,albuterol inhaler(16) | fluticasone propionate 110mcg(7) | guaifenesin(3) | albuterol 0.083% neb soln(2) | acetylcysteine (iv)(1),albuterol inhaler:disease_directed_therapy | fluticasone propionate 110mcg:disease_directed_therapy | guaifenesin:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | acetylcysteine (iv):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Mild persistent asthma, uncomplicated",primary_specialty_disease,fluticasone propionate 110mcg | albuterol 0.083% neb soln | albuterol inhaler,fluticasone propionate 110mcg | albuterol 0.083% neb soln,acetaminophen | docusate sodium | oxycodone (immediate release) | bisacodyl | calcium carbonate,single_specialty_cooccurrence,fluticasone propionate 110mcg(6) | albuterol 0.083% neb soln(3) | albuterol inhaler(3),fluticasone propionate 110mcg:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Moderate persistent asthma with (acute) exacerbation,primary_specialty_disease,prednisone | albuterol 0.083% neb soln | ipratropium-albuterol neb | fluticasone-salmeterol diskus (250/50) | azithromycin,prednisone | albuterol 0.083% neb soln,influenza vaccine quadrivalent | potassium chloride | acetaminophen | fluoxetine | heparin,single_specialty_cooccurrence,prednisone(7) | albuterol 0.083% neb soln(6) | ipratropium-albuterol neb(6) | fluticasone-salmeterol diskus (250/50)(3) | azithromycin(2),prednisone:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | fluticasone-salmeterol diskus (250/50):disease_directed_therapy | azithromycin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Moderate persistent asthma, uncomplicated",primary_specialty_disease,albuterol inhaler | fluticasone-salmeterol diskus (250/50) | fluticasone propionate 110mcg | fluticasone-salmeterol diskus (500/50) | tiotropium bromide,albuterol inhaler | fluticasone-salmeterol diskus (250/50),acetaminophen | ketorolac | ondansetron | oxycodone (immediate release) | senna,single_specialty_cooccurrence,albuterol inhaler(2) | fluticasone-salmeterol diskus (250/50)(2) | fluticasone propionate 110mcg(1) | fluticasone-salmeterol diskus (500/50)(1) | tiotropium bromide(1),albuterol inhaler:disease_directed_therapy | fluticasone-salmeterol diskus (250/50):disease_directed_therapy | fluticasone propionate 110mcg:disease_directed_therapy | fluticasone-salmeterol diskus (500/50):disease_directed_therapy | tiotropium bromide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Nasal polyp, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other abscess of pharynx,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other acute sinusitis,primary_specialty_disease,fluticasone propionate nasal,fluticasone propionate nasal,lorazepam | 0.9% sodium chloride (mini bag plus) | acetaminophen | ampicillin-sulbactam | docusate sodium,single_specialty_cooccurrence,fluticasone propionate nasal(1),fluticasone propionate nasal:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other air leak,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other asthma,primary_specialty_disease,albuterol 0.083% neb soln | prednisone | albuterol inhaler | ipratropium bromide neb | albuterol,albuterol 0.083% neb soln | prednisone,acetaminophen | docusate sodium | senna | calcium carbonate | ibuprofen,single_specialty_cooccurrence,albuterol 0.083% neb soln(4) | prednisone(3) | albuterol inhaler(2) | ipratropium bromide neb(2) | albuterol(1),albuterol 0.083% neb soln:disease_directed_therapy | prednisone:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy | albuterol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other chronic diseases of tonsils and adenoids,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other chronic sinusitis,primary_specialty_disease,guaifenesin | acetylcysteine 20% | albuterol 0.083% neb soln | azithromycin | benzonatate,guaifenesin | acetylcysteine 20%,acetaminophen | docusate sodium | lorazepam | heparin | senna,single_specialty_cooccurrence,guaifenesin(2) | acetylcysteine 20%(1) | albuterol 0.083% neb soln(1) | azithromycin(1) | benzonatate(1),guaifenesin:disease_directed_therapy | acetylcysteine 20%:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | azithromycin:disease_directed_therapy | benzonatate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Other diseases of bronchus, not elsewhere classified",primary_specialty_disease,ipratropium-albuterol neb | albuterol 0.083% neb soln | guaifenesin-codeine phosphate | methylprednisolone sodium succ | prednisone,ipratropium-albuterol neb | albuterol 0.083% neb soln,potassium chloride | acetaminophen | heparin | hydromorphone (dilaudid) | bupivacaine 0.1%,single_specialty_cooccurrence,ipratropium-albuterol neb(9) | albuterol 0.083% neb soln(8) | guaifenesin-codeine phosphate(5) | methylprednisolone sodium succ(4) | prednisone(3),ipratropium-albuterol neb:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | prednisone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other diseases of larynx,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,"Other diseases of mediastinum, not elsewhere classified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other diseases of pharynx,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other diseases of vocal cords,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other disorders of lung,primary_specialty_disease,albuterol 0.083% neb soln | acetylcysteine (iv) | albuterol inhaler | azithromycin | guaifenesin-codeine phosphate,albuterol 0.083% neb soln | acetylcysteine (iv),hydromorphone (dilaudid) | acetaminophen | heparin | docusate sodium | oxycodone (immediate release),single_specialty_cooccurrence,albuterol 0.083% neb soln(9) | acetylcysteine (iv)(6) | albuterol inhaler(4) | azithromycin(4) | guaifenesin-codeine phosphate(4),albuterol 0.083% neb soln:disease_directed_therapy | acetylcysteine (iv):disease_directed_therapy | albuterol inhaler:disease_directed_therapy | azithromycin:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other emphysema,primary_specialty_disease,albuterol 0.083% neb soln | ipratropium bromide neb | benzonatate | fluticasone-umeclidin-vilanter 100-62.5-25 mcg | guaifenesin er,albuterol 0.083% neb soln | ipratropium bromide neb,acetaminophen | oxycodone (immediate release) | docusate sodium | heparin | hydromorphone (dilaudid),single_specialty_cooccurrence,albuterol 0.083% neb soln(4) | ipratropium bromide neb(2) | benzonatate(1) | fluticasone-umeclidin-vilanter 100-62.5-25 mcg(1) | guaifenesin er(1),albuterol 0.083% neb soln:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy | benzonatate:disease_directed_therapy | fluticasone-umeclidin-vilanter 100-62.5-25 mcg:disease_directed_therapy | guaifenesin er:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Other intraoperative complications of respiratory system, not elsewhere classified",specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,"Other pneumonia, unspecified organism",primary_specialty_disease,prednisone | azithromycin | albuterol 0.083% neb soln | albuterol inhaler | benzonatate,prednisone | azithromycin,potassium chloride replacement (critical care and oncology) | 0.9% sodium chloride (mini bag plus) | acetaminophen | ketorolac | levofloxacin,single_specialty_cooccurrence,prednisone(4) | azithromycin(2) | albuterol 0.083% neb soln(1) | albuterol inhaler(1) | benzonatate(1),prednisone:disease_directed_therapy | azithromycin:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | benzonatate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other pneumothorax,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other polyp of sinus,primary_specialty_disease,prednisone | albuterol 0.083% neb soln | fluticasone propionate nasal | ipratropium-albuterol neb | albuterol inhaler,prednisone | albuterol 0.083% neb soln,sodium chloride nasal | acetaminophen | heparin | montelukast | oxycodone (immediate release),single_specialty_cooccurrence,prednisone(3) | albuterol 0.083% neb soln(2) | fluticasone propionate nasal(2) | ipratropium-albuterol neb(2) | albuterol inhaler(1),prednisone:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | fluticasone propionate nasal:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | albuterol inhaler:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Other postprocedural complications and disorders of respiratory system, not elsewhere classified",specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other pulmonary collapse,primary_specialty_disease,albuterol 0.083% neb soln | ipratropium-albuterol neb | guaifenesin-codeine phosphate | ipratropium bromide mdi | ipratropium bromide neb,albuterol 0.083% neb soln | ipratropium-albuterol neb,acetaminophen | oxycodone (immediate release) | furosemide | hydromorphone (dilaudid) | diazepam,single_specialty_cooccurrence,albuterol 0.083% neb soln(9) | ipratropium-albuterol neb(7) | guaifenesin-codeine phosphate(4) | ipratropium bromide mdi(3) | ipratropium bromide neb(3),albuterol 0.083% neb soln:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy | ipratropium bromide mdi:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other seasonal allergic rhinitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other specified diseases of upper respiratory tract,primary_specialty_disease,albuterol 0.083% neb soln | acetylcysteine 20% | guaifenesin er | ipratropium-albuterol neb | tiotropium bromide,albuterol 0.083% neb soln | acetylcysteine 20%,potassium chloride | heparin | acetaminophen | hydromorphone (dilaudid) | oxycodone (immediate release),single_specialty_cooccurrence,albuterol 0.083% neb soln(8) | acetylcysteine 20%(5) | guaifenesin er(4) | ipratropium-albuterol neb(3) | tiotropium bromide(3),albuterol 0.083% neb soln:disease_directed_therapy | acetylcysteine 20%:disease_directed_therapy | guaifenesin er:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | tiotropium bromide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other specified disorders of nose and nasal sinuses,primary_specialty_disease,albuterol inhaler | albuterol 0.083% neb soln | azithromycin | benzonatate | guaifenesin-codeine phosphate,albuterol inhaler | albuterol 0.083% neb soln,heparin | dexamethasone | diphenhydramine | ketorolac | ondansetron,single_specialty_cooccurrence,albuterol inhaler(2) | albuterol 0.083% neb soln(1) | azithromycin(1) | benzonatate(1) | guaifenesin-codeine phosphate(1),albuterol inhaler:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | azithromycin:disease_directed_therapy | benzonatate:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other specified interstitial pulmonary diseases,primary_specialty_disease,prednisone | azithromycin | guaifenesin-codeine phosphate | ipratropium bromide neb | methylprednisolone na suc,prednisone | azithromycin,cefepime | potassium chloride | lorazepam | acetaminophen | vancomycin,single_specialty_cooccurrence,prednisone(5) | azithromycin(4) | guaifenesin-codeine phosphate(2) | ipratropium bromide neb(2) | methylprednisolone na suc(2),prednisone:disease_directed_therapy | azithromycin:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy | methylprednisolone na suc:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other specified non-arthropod-borne viral diseases of central nervous system,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other specified pleural conditions,primary_specialty_disease,albuterol 0.083% neb soln | guaifenesin er | prednisone | albuterol inhaler | azithromycin,albuterol 0.083% neb soln | guaifenesin er,hydromorphone (dilaudid) | acetaminophen | oxycodone (immediate release) | heparin | bisacodyl,single_specialty_cooccurrence,albuterol 0.083% neb soln(8) | guaifenesin er(2) | prednisone(2) | albuterol inhaler(1) | azithromycin(1),albuterol 0.083% neb soln:disease_directed_therapy | guaifenesin er:disease_directed_therapy | prednisone:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | azithromycin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other specified respiratory disorders,primary_specialty_disease,albuterol 0.083% neb soln | albuterol inhaler | fluticasone propionate 110mcg | fluticasone propionate nasal,albuterol 0.083% neb soln | albuterol inhaler,lorazepam | potassium chloride replacement (critical care and oncology) | potassium chloride | magnesium sulfate | propofol,single_specialty_cooccurrence,albuterol 0.083% neb soln(3) | albuterol inhaler(1) | fluticasone propionate 110mcg(1) | fluticasone propionate nasal(1),albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | fluticasone propionate 110mcg:disease_directed_therapy | fluticasone propionate nasal:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Other tracheostomy complication,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Other viral pneumonia,primary_specialty_disease,albuterol inhaler | azithromycin | benzonatate | guaifenesin-dextromethorphan | guaifenesin,albuterol inhaler | azithromycin,acetaminophen | enoxaparin (prophylaxis) | senna | ceftriaxone | heparin,single_specialty_cooccurrence,albuterol inhaler(23) | azithromycin(12) | benzonatate(9) | guaifenesin-dextromethorphan(9) | guaifenesin(7),albuterol inhaler:disease_directed_therapy | azithromycin:disease_directed_therapy | benzonatate:disease_directed_therapy | guaifenesin-dextromethorphan:disease_directed_therapy | guaifenesin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Paralysis of vocal cords and larynx, bilateral",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,"Paralysis of vocal cords and larynx, unilateral",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,"Paralysis of vocal cords and larynx, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Peritonsillar abscess,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Pleural effusion in other conditions classified elsewhere,primary_specialty_disease,azithromycin | benzonatate | guaifenesin-codeine phosphate,azithromycin | benzonatate,acetaminophen | docusate sodium | hydromorphone | senna | heparin,single_specialty_cooccurrence,azithromycin(1) | benzonatate(1) | guaifenesin-codeine phosphate(1),azithromycin:disease_directed_therapy | benzonatate:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Pleural effusion, not elsewhere classified",primary_specialty_disease,albuterol 0.083% neb soln | albuterol inhaler | azithromycin | prednisone | ipratropium-albuterol neb,albuterol 0.083% neb soln | albuterol inhaler,acetaminophen | oxycodone (immediate release) | hydromorphone (dilaudid) | heparin | docusate sodium,single_specialty_cooccurrence,albuterol 0.083% neb soln(16) | albuterol inhaler(13) | azithromycin(11) | prednisone(10) | ipratropium-albuterol neb(8),albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | azithromycin:disease_directed_therapy | prednisone:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Pleural plaque without asbestos,primary_specialty_disease,benzonatate | guaifenesin-codeine phosphate,benzonatate | guaifenesin-codeine phosphate,lorazepam | acetaminophen | calcium carbonate | docusate sodium | emtricitabine-tenofovir alafen (200mg-25mg) *descovy*,single_specialty_cooccurrence,benzonatate(1) | guaifenesin-codeine phosphate(1),benzonatate:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia],primary_specialty_disease,albuterol 0.083% neb soln | ipratropium bromide neb | prednisone | azithromycin | methylprednisolone sodium succ,albuterol 0.083% neb soln | ipratropium bromide neb,potassium chloride | vancomycin | hydromorphone (dilaudid) | lorazepam | acetaminophen,single_specialty_cooccurrence,albuterol 0.083% neb soln(101) | ipratropium bromide neb(82) | prednisone(60) | azithromycin(49) | methylprednisolone sodium succ(28),albuterol 0.083% neb soln:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy | prednisone:disease_directed_therapy | azithromycin:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Pneumoconiosis due to asbestos and other mineral fibers,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Pneumoconiosis due to other silica or silicates,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Pneumonia due to Hemophilus influenzae,primary_specialty_disease,albuterol 0.083% neb soln | albuterol inhaler,albuterol 0.083% neb soln | albuterol inhaler,methadone | potassium chloride | sw | 0.9% sodium chloride (mini bag plus) | ceftriaxone,single_specialty_cooccurrence,albuterol 0.083% neb soln(1) | albuterol inhaler(1),albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
