specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
消化,Gastro-esophageal reflux disease without esophagitis,primary_specialty_disease,omeprazole | pantoprazole | polyethylene glycol | metronidazole | ceftriaxone,omeprazole | pantoprazole,acetaminophen | oxycodone (immediate release) | ondansetron | hydromorphone (dilaudid) | docusate sodium,single_specialty_cooccurrence,omeprazole(502) | pantoprazole(425) | polyethylene glycol(368) | metronidazole(210) | ceftriaxone(92),omeprazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Gastroenteritis and colitis due to radiation,primary_specialty_disease,cholestyramine | pantoprazole,cholestyramine | pantoprazole,potassium chloride replacement (critical care and oncology) | hydromorphone (dilaudid) | neutra-phos | ondansetron | acetaminophen,single_specialty_cooccurrence,cholestyramine(1) | pantoprazole(1),cholestyramine:disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Gastrointestinal hemorrhage, unspecified",primary_specialty_disease,pantoprazole | omeprazole | polyethylene glycol | ceftriaxone | lactulose,pantoprazole | omeprazole,acetaminophen | potassium chloride | magnesium sulfate | influenza vaccine quadrivalent | ondansetron,single_specialty_cooccurrence,pantoprazole(41) | omeprazole(10) | polyethylene glycol(6) | ceftriaxone(4) | lactulose(4),pantoprazole:disease_directed_therapy | omeprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ceftriaxone:disease_directed_therapy | lactulose:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Gastrointestinal mucositis (ulcerative),primary_specialty_disease,pantoprazole | ciprofloxacin hcl | metronidazole (flagyl) | ursodiol | ciprofloxacin iv,pantoprazole | ciprofloxacin hcl,potassium chloride | metoprolol tartrate | morphine sulfate | acetaminophen | magnesium sulfate,single_specialty_cooccurrence,pantoprazole(8) | ciprofloxacin hcl(5) | metronidazole (flagyl)(3) | ursodiol(3) | ciprofloxacin iv(2),pantoprazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy | ursodiol:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Gastrojejunal ulcer, unspecified as acute or chronic, without hemorrhage or perforation",primary_specialty_disease,pantoprazole | polyethylene glycol | budesonide | cholestyramine,pantoprazole | polyethylene glycol,hydromorphone (dilaudid) | heparin | acetaminophen | ondansetron | sucralfate,single_specialty_cooccurrence,pantoprazole(9) | polyethylene glycol(2) | budesonide(1) | cholestyramine(1),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | budesonide:disease_directed_therapy | cholestyramine:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Gastroparesis,primary_specialty_disease,polyethylene glycol | pantoprazole | creon 12 | omeprazole | ceftriaxone,polyethylene glycol | pantoprazole,lorazepam | ondansetron | acetaminophen | hydromorphone (dilaudid) | senna,single_specialty_cooccurrence,polyethylene glycol(20) | pantoprazole(18) | creon 12(7) | omeprazole(4) | ceftriaxone(3),polyethylene glycol:disease_directed_therapy | pantoprazole:disease_directed_therapy | creon 12:disease_directed_therapy | omeprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Gastrostomy infection,primary_specialty_disease,ciprofloxacin iv | metronidazole (flagyl) | omeprazole,ciprofloxacin iv | metronidazole (flagyl),oxycodone (immediate release) | docusate sodium | hydromorphone (dilaudid) | vancomycin | acetaminophen,single_specialty_cooccurrence,ciprofloxacin iv(2) | metronidazole (flagyl)(2) | omeprazole(1),ciprofloxacin iv:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Gastrostomy malfunction,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Generalized (acute) peritonitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Glossitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Glossodynia,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Granulomatous hepatitis, not elsewhere classified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Hairy leukoplakia,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Hematemesis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Hemoperitoneum,primary_specialty_disease,polyethylene glycol | metronidazole | acetylcysteine (iv) | pantoprazole | ceftriaxone,polyethylene glycol | metronidazole,acetaminophen | oxycodone (immediate release) | hydromorphone (dilaudid) | potassium chloride | calcium gluconate,single_specialty_cooccurrence,polyethylene glycol(14) | metronidazole(5) | acetylcysteine (iv)(3) | pantoprazole(3) | ceftriaxone(2),polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | acetylcysteine (iv):disease_directed_therapy | pantoprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Hemorrhage of anus and rectum,primary_specialty_disease,pantoprazole | metronidazole | omeprazole | polyethylene glycol | ceftriaxone,pantoprazole | metronidazole,acetaminophen | influenza vaccine quadrivalent | heparin | moviprep | ondansetron,single_specialty_cooccurrence,pantoprazole(10) | metronidazole(9) | omeprazole(9) | polyethylene glycol(7) | ceftriaxone(5),pantoprazole:disease_directed_therapy | metronidazole:disease_directed_therapy | omeprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Hepatic failure, unspecified with coma",primary_specialty_disease,lactulose | omeprazole,lactulose | omeprazole,acetaminophen | calcium carbonate | heparin | spironolactone | vitamin d,single_specialty_cooccurrence,lactulose(2) | omeprazole(1),lactulose:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Hepatic failure, unspecified without coma",primary_specialty_disease,lactulose | rifaximin | omeprazole | pantoprazole | ceftriaxone,lactulose | rifaximin,acetaminophen | furosemide | heparin | lorazepam | potassium chloride,single_specialty_cooccurrence,lactulose(19) | rifaximin(14) | omeprazole(9) | pantoprazole(5) | ceftriaxone(3),lactulose:disease_directed_therapy | rifaximin:disease_directed_therapy | omeprazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Hepatic fibrosis,primary_specialty_disease,pantoprazole | ciprofloxacin hcl | omeprazole | polyethylene glycol | ursodiol,pantoprazole | ciprofloxacin hcl,acetaminophen | oxycodone (immediate release) | heparin | ondansetron | abacavir sulfate,single_specialty_cooccurrence,pantoprazole(3) | ciprofloxacin hcl(2) | omeprazole(2) | polyethylene glycol(2) | ursodiol(1),pantoprazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | omeprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ursodiol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Hepatic fibrosis, unspecified",primary_specialty_disease,polyethylene glycol,polyethylene glycol,hydromorphone (dilaudid) | heparin | famotidine | magnesium sulfate | potassium chloride,single_specialty_cooccurrence,polyethylene glycol(1),polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Hepatic veno-occlusive disease,primary_specialty_disease,methylprednisolone sodium succ | esomeprazole sodium | pantoprazole | ciprofloxacin hcl | methylprednisolone,methylprednisolone sodium succ | esomeprazole sodium,furosemide | tacrolimus | prednisone | defibrotide *nf* | sucralfate,single_specialty_cooccurrence,methylprednisolone sodium succ(28) | esomeprazole sodium(4) | pantoprazole(3) | ciprofloxacin hcl(2) | methylprednisolone(2),methylprednisolone sodium succ:disease_directed_therapy | esomeprazole sodium:disease_directed_therapy | pantoprazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | methylprednisolone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Hepatorenal syndrome,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Herpetic gingivostomatitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Herpetic meningoencephalitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Herpetic septicemia,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Herpetic whitlow,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Horseshoe abscess,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Hourglass stricture and stenosis of stomach,primary_specialty_disease,pantoprazole | polyethylene glycol,pantoprazole | polyethylene glycol,d5 1/2ns | aluminum-magnesium hydrox.-simethicone | d5ns | enoxaparin (prophylaxis) | multivitamins w/minerals chewable,single_specialty_cooccurrence,pantoprazole(1) | polyethylene glycol(1),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Hydrops of gallbladder,primary_specialty_disease,metronidazole | polyethylene glycol | ciprofloxacin iv | ceftriaxone | omeprazole,metronidazole | polyethylene glycol,acetaminophen | oxycodone (immediate release) | hydromorphone (dilaudid) | docusate sodium | heparin,single_specialty_cooccurrence,metronidazole(3) | polyethylene glycol(3) | ciprofloxacin iv(2) | ceftriaxone(1) | omeprazole(1),metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | ceftriaxone:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Hyperplasia of appendix,primary_specialty_disease,metronidazole | ciprofloxacin iv,metronidazole | ciprofloxacin iv,acetaminophen | oxycodone (immediate release) | heparin | docusate sodium | hydromorphone (dilaudid),single_specialty_cooccurrence,metronidazole(2) | ciprofloxacin iv(1),metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Idiopathic acute pancreatitis,primary_specialty_disease,,,potassium chloride | hydromorphone (dilaudid) | lorazepam | ondansetron | acetaminophen,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
消化,Idiopathic acute pancreatitis with uninfected necrosis,primary_specialty_disease,omeprazole,omeprazole,acetaminophen | heparin | hydromorphone (dilaudid) | morphine sulfate | ondansetron,single_specialty_cooccurrence,omeprazole(1),omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Idiopathic acute pancreatitis without necrosis or infection,primary_specialty_disease,polyethylene glycol | omeprazole | creon 12 | budesonide | pantoprazole,polyethylene glycol | omeprazole,hydromorphone (dilaudid) | acetaminophen | ondansetron | senna | heparin,single_specialty_cooccurrence,polyethylene glycol(7) | omeprazole(5) | creon 12(4) | budesonide(3) | pantoprazole(2),polyethylene glycol:disease_directed_therapy | omeprazole:disease_directed_therapy | creon 12:disease_directed_therapy | budesonide:disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Ileus, unspecified",primary_specialty_disease,metronidazole | polyethylene glycol | ciprofloxacin iv | pantoprazole | omeprazole,metronidazole | polyethylene glycol,acetaminophen | hydromorphone (dilaudid) | ondansetron | acetaminophen iv | oxycodone (immediate release),single_specialty_cooccurrence,metronidazole(63) | polyethylene glycol(44) | ciprofloxacin iv(29) | pantoprazole(29) | omeprazole(19),metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | pantoprazole:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Impacted teeth,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Incisional hernia with gangrene,primary_specialty_disease,lactulose | pantoprazole | polyethylene glycol,lactulose | pantoprazole,hydromorphone (dilaudid) | haloperidol | potassium chloride replacement (critical care and oncology) | diazepam | quetiapine fumarate,single_specialty_cooccurrence,lactulose(2) | pantoprazole(1) | polyethylene glycol(1),lactulose:disease_directed_therapy | pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Incisional hernia with obstruction, without gangrene",primary_specialty_disease,omeprazole | pantoprazole | polyethylene glycol | creon 12 | lactulose,omeprazole | pantoprazole,hydromorphone (dilaudid) | acetaminophen | acetaminophen iv | heparin | ondansetron,single_specialty_cooccurrence,omeprazole(5) | pantoprazole(4) | polyethylene glycol(4) | creon 12(1) | lactulose(1),omeprazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | creon 12:disease_directed_therapy | lactulose:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Incisional hernia without obstruction or gangrene,primary_specialty_disease,polyethylene glycol | omeprazole | lactulose | pantoprazole | ursodiol,polyethylene glycol | omeprazole,acetaminophen | heparin | oxycodone (immediate release) | hydromorphone (dilaudid) | ondansetron,single_specialty_cooccurrence,polyethylene glycol(8) | omeprazole(5) | lactulose(4) | pantoprazole(3) | ursodiol(3),polyethylene glycol:disease_directed_therapy | omeprazole:disease_directed_therapy | lactulose:disease_directed_therapy | pantoprazole:disease_directed_therapy | ursodiol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Indeterminate colitis,primary_specialty_disease,ciprofloxacin iv | metronidazole | ciprofloxacin hcl | infliximab-dyyb (inflectra) | methylprednisolone sodium succ,ciprofloxacin iv | metronidazole,heparin | acetaminophen | acetaminophen iv | hydromorphone (dilaudid) | influenza vaccine quadrivalent,single_specialty_cooccurrence,ciprofloxacin iv(3) | metronidazole(3) | ciprofloxacin hcl(1) | infliximab-dyyb (inflectra)(1) | methylprednisolone sodium succ(1),ciprofloxacin iv:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | infliximab-dyyb (inflectra):disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Inflammatory liver disease, unspecified",primary_specialty_disease,pantoprazole | polyethylene glycol | metronidazole | ciprofloxacin iv | ciprofloxacin hcl,pantoprazole | polyethylene glycol,acetaminophen | ondansetron | hydromorphone (dilaudid) | heparin | oxycodone (immediate release),single_specialty_cooccurrence,pantoprazole(7) | polyethylene glycol(7) | metronidazole(5) | ciprofloxacin iv(3) | ciprofloxacin hcl(2),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Inflammatory polyps of colon without complications,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Intestinal adhesions [bands] with complete obstruction,primary_specialty_disease,pantoprazole | ceftriaxone | metronidazole,pantoprazole | ceftriaxone,acetaminophen iv | potassium chloride | acetaminophen | hydromorphone (dilaudid) | oxycodone (immediate release),single_specialty_cooccurrence,pantoprazole(3) | ceftriaxone(1) | metronidazole(1),pantoprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Intestinal adhesions [bands] with obstruction (postinfection),primary_specialty_disease,pantoprazole | ciprofloxacin iv | omeprazole | ceftriaxone | metronidazole,pantoprazole | ciprofloxacin iv,hydromorphone (dilaudid) | acetaminophen iv | magnesium sulfate | acetaminophen | ondansetron,single_specialty_cooccurrence,pantoprazole(7) | ciprofloxacin iv(2) | omeprazole(2) | ceftriaxone(1) | metronidazole(1),pantoprazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | omeprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Intestinal adhesions [bands], unspecified as to partial versus complete obstruction",primary_specialty_disease,pantoprazole | polyethylene glycol | omeprazole | metronidazole | ciprofloxacin iv,pantoprazole | polyethylene glycol,acetaminophen iv | magnesium sulfate | potassium chloride | heparin | hydromorphone (dilaudid),single_specialty_cooccurrence,pantoprazole(16) | polyethylene glycol(6) | omeprazole(5) | metronidazole(4) | ciprofloxacin iv(2),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | omeprazole:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Intestinal adhesions [bands], with partial obstruction",primary_specialty_disease,pantoprazole | polyethylene glycol | ceftriaxone | methylprednisolone sodium succ | omeprazole,pantoprazole | polyethylene glycol,acetaminophen iv | acetaminophen | heparin | magnesium sulfate | potassium chloride,single_specialty_cooccurrence,pantoprazole(9) | polyethylene glycol(5) | ceftriaxone(1) | methylprednisolone sodium succ(1) | omeprazole(1),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ceftriaxone:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Intestinal malabsorption, unspecified",primary_specialty_disease,polyethylene glycol | ceftriaxone | metronidazole | pantoprazole,polyethylene glycol | ceftriaxone,phenobarbital alcohol withdrawal dose taper (days 2-7) | methadone | oxycodone (immediate release) | senna | acetaminophen,single_specialty_cooccurrence,polyethylene glycol(4) | ceftriaxone(2) | metronidazole(2) | pantoprazole(2),polyethylene glycol:disease_directed_therapy | ceftriaxone:disease_directed_therapy | metronidazole:disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Intraoperative hemorrhage and hematoma of a digestive system organ or structure complicating a digestive system procedure,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Intrasphincteric abscess,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Intussusception,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Irritable bowel syndrome with constipation,primary_specialty_disease,polyethylene glycol | lactulose | pantoprazole | omeprazole | ceftriaxone,polyethylene glycol | lactulose,acetaminophen | senna | docusate sodium | heparin | oxycodone (immediate release),single_specialty_cooccurrence,polyethylene glycol(18) | lactulose(5) | pantoprazole(4) | omeprazole(3) | ceftriaxone(1),polyethylene glycol:disease_directed_therapy | lactulose:disease_directed_therapy | pantoprazole:disease_directed_therapy | omeprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Irritable bowel syndrome with diarrhea,primary_specialty_disease,polyethylene glycol | metronidazole | ciprofloxacin iv | omeprazole | ciprofloxacin hcl,polyethylene glycol | metronidazole,acetaminophen | ondansetron | lorazepam | hydromorphone (dilaudid) | oxycodone (immediate release),single_specialty_cooccurrence,polyethylene glycol(5) | metronidazole(4) | ciprofloxacin iv(3) | omeprazole(3) | ciprofloxacin hcl(2),polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | omeprazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Irritable bowel syndrome without diarrhea,primary_specialty_disease,metronidazole | polyethylene glycol | pantoprazole | omeprazole | ciprofloxacin iv,metronidazole | polyethylene glycol,acetaminophen | hydromorphone (dilaudid) | oxycodone (immediate release) | heparin | ondansetron,single_specialty_cooccurrence,metronidazole(22) | polyethylene glycol(22) | pantoprazole(19) | omeprazole(16) | ciprofloxacin iv(15),metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | pantoprazole:disease_directed_therapy | omeprazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Ischiorectal abscess,primary_specialty_disease,ciprofloxacin hcl | ciprofloxacin iv | metronidazole | metronidazole (flagyl) | omeprazole,ciprofloxacin hcl | ciprofloxacin iv,acetaminophen | heparin | hydromorphone (dilaudid) | d5 1/2ns | ondansetron,single_specialty_cooccurrence,ciprofloxacin hcl(2) | ciprofloxacin iv(2) | metronidazole(2) | metronidazole (flagyl)(1) | omeprazole(1),ciprofloxacin hcl:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | metronidazole:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Left sided colitis with intestinal obstruction,primary_specialty_disease,mesalamine | mesalamine (rectal) | pantoprazole,mesalamine | mesalamine (rectal),acetaminophen iv | heparin | acetaminophen | acetaminophen-caff-butalbital | aspirin,single_specialty_cooccurrence,mesalamine(1) | mesalamine (rectal)(1) | pantoprazole(1),mesalamine:disease_directed_therapy | mesalamine (rectal):disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
