specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
神经,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, without status epilepticus",primary_specialty_disease,levetiracetam | lacosamide | lamotrigine | zonisamide | pregabalin,levetiracetam | lacosamide,lorazepam | acetaminophen | heparin | docusate sodium | senna,single_specialty_cooccurrence,levetiracetam(79) | lacosamide(40) | lamotrigine(33) | zonisamide(19) | pregabalin(18),levetiracetam:disease_directed_therapy | lacosamide:disease_directed_therapy | lamotrigine:disease_directed_therapy | zonisamide:disease_directed_therapy | pregabalin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, intractable, without status epilepticus",primary_specialty_disease,lacosamide | clobazam | zonisamide | levetiracetam | lamotrigine,lacosamide | clobazam,lorazepam | acetaminophen | heparin | lamictal xr | senna,single_specialty_cooccurrence,lacosamide(67) | clobazam(33) | zonisamide(26) | levetiracetam(18) | lamotrigine(15),lacosamide:disease_directed_therapy | clobazam:disease_directed_therapy | zonisamide:disease_directed_therapy | levetiracetam:disease_directed_therapy | lamotrigine:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, with status epilepticus",primary_specialty_disease,lacosamide | levetiracetam,lacosamide | levetiracetam,docusate sodium | senna | clindamycin | hydroxychloroquine sulfate | latanoprost 0.005% ophth. soln.,single_specialty_cooccurrence,lacosamide(1) | levetiracetam(1),lacosamide:disease_directed_therapy | levetiracetam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, without status epilepticus",primary_specialty_disease,levetiracetam | lacosamide | lamotrigine | zonisamide | oxcarbazepine,levetiracetam | lacosamide,lorazepam | acetaminophen | heparin | senna | docusate sodium,single_specialty_cooccurrence,levetiracetam(67) | lacosamide(56) | lamotrigine(43) | zonisamide(23) | oxcarbazepine(19),levetiracetam:disease_directed_therapy | lacosamide:disease_directed_therapy | lamotrigine:disease_directed_therapy | zonisamide:disease_directed_therapy | oxcarbazepine:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Lumbosacral plexus disorders,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Lumbosacral root disorders, not elsewhere classified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Melkersson's syndrome,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Meningitis due to other specified causes,primary_specialty_disease,levetiracetam | phenytoin sodium | gabapentin | phenytoin (suspension) | levetiracetam oral solution,levetiracetam | phenytoin sodium,haloperidol | potassium chloride | acetaminophen | lorazepam | sw,single_specialty_cooccurrence,levetiracetam(12) | phenytoin sodium(6) | gabapentin(5) | phenytoin (suspension)(5) | levetiracetam oral solution(4),levetiracetam:disease_directed_therapy | phenytoin sodium:disease_directed_therapy | gabapentin:disease_directed_therapy | phenytoin (suspension):disease_directed_therapy | levetiracetam oral solution:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Meningitis, unspecified",primary_specialty_disease,gabapentin | pregabalin,gabapentin | pregabalin,oxycodone (immediate release) | acetaminophen | acetaminophen-caff-butalbital | vancomycin | bisacodyl,single_specialty_cooccurrence,gabapentin(2) | pregabalin(1),gabapentin:disease_directed_therapy | pregabalin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Meningococcal encephalitis,primary_specialty_disease,diazepam,diazepam,haloperidol | thiamine | hydromorphone (dilaudid) | morphine sulfate ir | acetaminophen,single_specialty_cooccurrence,diazepam(1),diazepam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Meningococcal meningitis,primary_specialty_disease,midazolam,midazolam,potassium chloride | neutra-phos | ceftriaxone | magnesium sulfate | acetaminophen,single_specialty_cooccurrence,midazolam(2),midazolam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Meningococcemia,primary_specialty_disease,,,potassium chloride | neutra-phos | ceftriaxone | furosemide | magnesium sulfate,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,"Meralgia paresthetica, right lower limb",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Meralgia paresthetica, unspecified lower limb",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Metabolic encephalopathy,primary_specialty_disease,diazepam - ciwa protocol,diazepam - ciwa protocol,dexamethasone | hydromorphone (dilaudid) | potassium chloride | acetaminophen | acyclovir,single_specialty_cooccurrence,diazepam - ciwa protocol(2),diazepam - ciwa protocol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Migraine with aura, intractable, with status migrainosus",primary_specialty_disease,,,promethazine | diphenhydramine | lorazepam | dihydroergotamine mesylate | heparin flush (10 units/ml),single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,"Migraine with aura, not intractable, with status migrainosus",primary_specialty_disease,gabapentin,gabapentin,oxycodone (immediate release) | 0.9% sodium chloride (mini bag plus) | acetaminophen | acyclovir | ceftriaxone,single_specialty_cooccurrence,gabapentin(1),gabapentin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Migraine with aura, not intractable, without status migrainosus",primary_specialty_disease,levetiracetam | diazepam | gabapentin | topiramate (topamax) | lacosamide,levetiracetam | diazepam,acetaminophen | heparin | docusate sodium | senna | ondansetron,single_specialty_cooccurrence,levetiracetam(11) | diazepam(2) | gabapentin(2) | topiramate (topamax)(2) | lacosamide(1),levetiracetam:disease_directed_therapy | diazepam:disease_directed_therapy | gabapentin:disease_directed_therapy | topiramate (topamax):disease_directed_therapy | lacosamide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Migraine without aura, not intractable, without status migrainosus",primary_specialty_disease,lamotrigine | diazepam | topiramate (topamax) | zonisamide,lamotrigine | diazepam,acetaminophen | keppra xr | eslicarbazepine | heparin | ibuprofen,single_specialty_cooccurrence,lamotrigine(3) | diazepam(2) | topiramate (topamax)(1) | zonisamide(1),lamotrigine:disease_directed_therapy | diazepam:disease_directed_therapy | topiramate (topamax):disease_directed_therapy | zonisamide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Migraine, unspecified, intractable, with status migrainosus",primary_specialty_disease,,,dihydroergotamine mesylate | prochlorperazine | diphenhydramine | lorazepam | magnesium sulfate,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,"Migraine, unspecified, intractable, without status migrainosus",primary_specialty_disease,topiramate (topamax),topiramate (topamax),prednisone | acetaminophen | amitriptyline | dermoplast spray | docusate sodium,single_specialty_cooccurrence,topiramate (topamax)(1),topiramate (topamax):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Migraine, unspecified, not intractable, with status migrainosus",primary_specialty_disease,,,methylprednisolone | diphenhydramine | metoclopramide | candesartan | dihydroergotamine mesylate,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,"Migraine, unspecified, not intractable, without status migrainosus",primary_specialty_disease,gabapentin | levetiracetam | topiramate (topamax) | lamotrigine | diazepam,gabapentin | levetiracetam,acetaminophen | oxycodone (immediate release) | docusate sodium | senna | heparin,single_specialty_cooccurrence,gabapentin(102) | levetiracetam(82) | topiramate (topamax)(63) | lamotrigine(42) | diazepam(38),gabapentin:disease_directed_therapy | levetiracetam:disease_directed_therapy | topiramate (topamax):disease_directed_therapy | lamotrigine:disease_directed_therapy | diazepam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Mild cognitive impairment of uncertain or unknown etiology,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Mitochondrial myopathy, not elsewhere classified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Mononeuritis multiplex,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Monoplegia of lower limb affecting left nondominant side,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Monoplegia of lower limb affecting right dominant side,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Monoplegia of lower limb affecting unspecified side,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Monoplegia of upper limb affecting left nondominant side,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Monoplegia of upper limb affecting right dominant side,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Multi-system degeneration of the autonomic nervous system,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Multifocal motor neuropathy,primary_specialty_disease,,,acetaminophen | docusate sodium | heparin | senna,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,Multiple sclerosis,primary_specialty_disease,baclofen | gabapentin | diazepam | levetiracetam | oxcarbazepine,baclofen | gabapentin,acetaminophen | heparin | potassium chloride | insulin | docusate sodium,single_specialty_cooccurrence,baclofen(649) | gabapentin(505) | diazepam(232) | levetiracetam(210) | oxcarbazepine(138),baclofen:disease_directed_therapy | gabapentin:disease_directed_therapy | diazepam:disease_directed_therapy | levetiracetam:disease_directed_therapy | oxcarbazepine:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Muscular dystrophy,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Muscular dystrophy, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Myasthenia gravis with (acute) exacerbation,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Myasthenia gravis without (acute) exacerbation,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Myelitis in diseases classified elsewhere,primary_specialty_disease,,,methylprednisolone | prednisone | acetaminophen | methylprednisolone na suc | tramadol,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,Myelopathy in diseases classified elsewhere,primary_specialty_disease,gabapentin | diazepam | phenytoin (suspension) | pregabalin,gabapentin | diazepam,bisacodyl | hydromorphone (dilaudid) | acetaminophen | oxycodone (immediate release) | senna,single_specialty_cooccurrence,gabapentin(34) | diazepam(12) | phenytoin (suspension)(2) | pregabalin(1),gabapentin:disease_directed_therapy | diazepam:disease_directed_therapy | phenytoin (suspension):disease_directed_therapy | pregabalin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Myoclonus,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Myoneural disorder, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Myopathy, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Myotonic muscular dystrophy,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Narcolepsy without cataplexy,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Neoplasm related pain (acute) (chronic),cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Nerve root and plexus compressions in diseases classified elsewhere,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Nerve root and plexus disorder, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Neurocognitive disorder with Lewy bodies,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Neuroleptic induced parkinsonism,primary_specialty_disease,,,lorazepam | lithium carbonate | benztropine mesylate | olanzapine | quetiapine fumarate,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,Neuromyelitis optica [Devic],primary_specialty_disease,gabapentin | baclofen | levetiracetam | diazepam,gabapentin | baclofen,methylprednisolone na suc | acetaminophen | heparin | senna | vitamin d,single_specialty_cooccurrence,gabapentin(6) | baclofen(4) | levetiracetam(3) | diazepam(2),gabapentin:disease_directed_therapy | baclofen:disease_directed_therapy | levetiracetam:disease_directed_therapy | diazepam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Nonpyogenic meningitis,primary_specialty_disease,diazepam | gabapentin | lamotrigine,diazepam | gabapentin,acetaminophen | acyclovir | vancomycin | ceftriaxone | heparin,single_specialty_cooccurrence,diazepam(2) | gabapentin(2) | lamotrigine(1),diazepam:disease_directed_therapy | gabapentin:disease_directed_therapy | lamotrigine:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Obstructive hydrocephalus,primary_specialty_disease,levetiracetam | lacosamide | lamotrigine | zonisamide | amantadine syrup,levetiracetam | lacosamide,dexamethasone | acetaminophen | heparin | docusate sodium | ondansetron,single_specialty_cooccurrence,levetiracetam(14) | lacosamide(5) | lamotrigine(4) | zonisamide(4) | amantadine syrup(3),levetiracetam:disease_directed_therapy | lacosamide:disease_directed_therapy | lamotrigine:disease_directed_therapy | zonisamide:disease_directed_therapy | amantadine syrup:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Obstructive sleep apnea (adult) (pediatric),primary_specialty_disease,gabapentin | diazepam | lamotrigine | lacosamide | levetiracetam,gabapentin | diazepam,acetaminophen | oxycodone (immediate release) | docusate sodium | senna | hydromorphone (dilaudid),single_specialty_cooccurrence,gabapentin(69) | diazepam(41) | lamotrigine(19) | lacosamide(18) | levetiracetam(16),gabapentin:disease_directed_therapy | diazepam:disease_directed_therapy | lamotrigine:disease_directed_therapy | lacosamide:disease_directed_therapy | levetiracetam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Ophthalmoplegic migraine, not intractable",primary_specialty_disease,gabapentin | diazepam,gabapentin | diazepam,acetaminophen | docusate sodium | aspirin | bisacodyl | oxycodone (immediate release),single_specialty_cooccurrence,gabapentin(2) | diazepam(1),gabapentin:disease_directed_therapy | diazepam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other acute postprocedural pain,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other cerebral palsy,primary_specialty_disease,lamotrigine | zonisamide | oxcarbazepine | levetiracetam | lacosamide,lamotrigine | zonisamide,acetaminophen | lorazepam | heparin | senna | docusate sodium,single_specialty_cooccurrence,lamotrigine(11) | zonisamide(11) | oxcarbazepine(8) | levetiracetam(4) | lacosamide(2),lamotrigine:disease_directed_therapy | zonisamide:disease_directed_therapy | oxcarbazepine:disease_directed_therapy | levetiracetam:disease_directed_therapy | lacosamide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other chronic pain,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other chronic postprocedural pain,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other complicated headache syndrome,primary_specialty_disease,zonisamide,zonisamide,lorazepam | neutra-phos | prednisone | acetaminophen | ampicillin sodium,single_specialty_cooccurrence,zonisamide(5),zonisamide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other cord compression,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other cranial cerebrospinal fluid leak,primary_specialty_disease,diazepam | levetiracetam | lamotrigine,diazepam | levetiracetam,docusate sodium | senna | acetaminophen | oxycodone (immediate release) | bisacodyl,single_specialty_cooccurrence,diazepam(2) | levetiracetam(2) | lamotrigine(1),diazepam:disease_directed_therapy | levetiracetam:disease_directed_therapy | lamotrigine:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other disorders of autonomic nervous system,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other disorders of facial nerve,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Other disorders of meninges, not elsewhere classified",primary_specialty_disease,lamotrigine | levetiracetam | diazepam | clobazam | pregabalin,lamotrigine | levetiracetam,acetaminophen | senna | oxycodone (immediate release) | bisacodyl | docusate sodium,single_specialty_cooccurrence,lamotrigine(10) | levetiracetam(8) | diazepam(5) | clobazam(2) | pregabalin(2),lamotrigine:disease_directed_therapy | levetiracetam:disease_directed_therapy | diazepam:disease_directed_therapy | clobazam:disease_directed_therapy | pregabalin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other disorders of nervous system,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other disorders of trigeminal nerve,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other drug induced dystonia,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other drug induced movement disorders,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other drug induced secondary parkinsonism,primary_specialty_disease,lamotrigine,lamotrigine,lorazepam | vitamin e | acetaminophen | aripiprazole | docusate sodium,single_specialty_cooccurrence,lamotrigine(1),lamotrigine:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other dystonia,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other encephalitis and encephalomyelitis,primary_specialty_disease,zonisamide | levetiracetam | lamotrigine | baclofen | diazepam,zonisamide | levetiracetam,lorazepam | acetaminophen | acetaminophen iv | iso-osmotic sodium chloride | acyclovir,single_specialty_cooccurrence,zonisamide(7) | levetiracetam(5) | lamotrigine(3) | baclofen(1) | diazepam(1),zonisamide:disease_directed_therapy | levetiracetam:disease_directed_therapy | lamotrigine:disease_directed_therapy | baclofen:disease_directed_therapy | diazepam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other encephalopathy,primary_specialty_disease,lamotrigine | levetiracetam | lacosamide | clobazam | diazepam,lamotrigine | levetiracetam,lorazepam | acetaminophen | dexamethasone | potassium chloride | senna,single_specialty_cooccurrence,lamotrigine(8) | levetiracetam(8) | lacosamide(7) | clobazam(1) | diazepam(1),lamotrigine:disease_directed_therapy | levetiracetam:disease_directed_therapy | lacosamide:disease_directed_therapy | clobazam:disease_directed_therapy | diazepam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
