specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
肾内/泌尿,Redundant prepuce and phimosis,primary_specialty_disease,furosemide | lidocaine jelly 2% (urojet) | tamsulosin | neutra-phos | ceftriaxone,furosemide | lidocaine jelly 2% (urojet),insulin | potassium chloride | acetaminophen | magnesium sulfate | heparin,single_specialty_cooccurrence,furosemide(64) | lidocaine jelly 2% (urojet)(25) | tamsulosin(19) | neutra-phos(16) | ceftriaxone(12),furosemide:risk_modifying_therapy | lidocaine jelly 2% (urojet):disease_directed_therapy | tamsulosin:disease_directed_therapy | neutra-phos:disease_directed_therapy | ceftriaxone:risk_modifying_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,Renal and perinephric abscess,primary_specialty_disease,ceftriaxone | neutra-phos | calcium carbonate | lidocaine jelly 2% (glydo) | tramadol,ceftriaxone | neutra-phos,acetaminophen | ciprofloxacin hcl | 0.9% sodium chloride (mini bag plus) | oxycodone (immediate release) | heparin,single_specialty_cooccurrence,ceftriaxone(8) | neutra-phos(3) | calcium carbonate(1) | lidocaine jelly 2% (glydo)(1) | tramadol(1),ceftriaxone:risk_modifying_therapy | neutra-phos:disease_directed_therapy | calcium carbonate:disease_directed_therapy | lidocaine jelly 2% (glydo):disease_directed_therapy | tramadol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,"Renal failure, unspecified",primary_specialty_disease,furosemide | neutra-phos | calcium carbonate | tramadol (ultram) | doxercalciferol,furosemide | neutra-phos,insulin | potassium chloride | tacrolimus | acetaminophen | docusate sodium,single_specialty_cooccurrence,furosemide(14) | neutra-phos(11) | calcium carbonate(7) | tramadol (ultram)(5) | doxercalciferol(3),furosemide:risk_modifying_therapy | neutra-phos:disease_directed_therapy | calcium carbonate:disease_directed_therapy | tramadol (ultram):disease_directed_therapy | doxercalciferol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,"Renal sclerosis, unspecified",primary_specialty_disease,furosemide | labetalol | calcium carbonate | calcitriol | doxercalciferol,furosemide | labetalol,insulin | acetaminophen | heparin | docusate sodium | hydromorphone (dilaudid),single_specialty_cooccurrence,furosemide(78) | labetalol(55) | calcium carbonate(29) | calcitriol(21) | doxercalciferol(12),furosemide:risk_modifying_therapy | labetalol:risk_modifying_therapy | calcium carbonate:disease_directed_therapy | calcitriol:disease_directed_therapy | doxercalciferol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,Scrotal pain,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Secondary hyperparathyroidism of renal origin,primary_specialty_disease,,,vancomycin | diphenhydramine | gammagard liquid | acetaminophen | albuterol inhaler,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
肾内/泌尿,Stenosis of incontinent stoma of urinary tract,primary_specialty_disease,,,acetaminophen | heparin | hydromorphone (dilaudid) | oxycodone (immediate release),single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
肾内/泌尿,Stress incontinence (female) (male),cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Stricture and atresia of vagina,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,"Testicular pain, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Torsion of appendix testis,primary_specialty_disease,,,acetaminophen | d5ns | hydromorphone (dilaudid) | influenza vaccine quadrivalent | ondansetron,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
肾内/泌尿,Torsion of fallopian tube,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Torsion of right fallopian tube,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,"Torsion of testis, unspecified",primary_specialty_disease,,,acetaminophen | ondansetron | d5ns | docusate sodium | heparin,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
肾内/泌尿,"Tubulo-interstitial nephritis, not specified as acute or chronic",primary_specialty_disease,ceftriaxone | neutra-phos | calcium carbonate | lidocaine jelly 2% (glydo) | nifedipine (extended release),ceftriaxone | neutra-phos,acetaminophen | ondansetron | 0.9% sodium chloride (mini bag plus) | heparin | oxycodone (immediate release),single_specialty_cooccurrence,ceftriaxone(28) | neutra-phos(5) | calcium carbonate(4) | lidocaine jelly 2% (glydo)(2) | nifedipine (extended release)(2),ceftriaxone:risk_modifying_therapy | neutra-phos:disease_directed_therapy | calcium carbonate:disease_directed_therapy | lidocaine jelly 2% (glydo):disease_directed_therapy | nifedipine (extended release):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,Ulcer of penis,primary_specialty_disease,ceftriaxone,ceftriaxone,vancomycin | hydromorphone (dilaudid) | acetaminophen | enoxaparin (prophylaxis) | ibuprofen,single_specialty_cooccurrence,ceftriaxone(1),ceftriaxone:risk_modifying_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,Ulceration of vagina,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,"Unspecified bulbous urethral stricture, male",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Unspecified dyspareunia,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Unspecified hydronephrosis,primary_specialty_disease,ceftriaxone | calcium carbonate | tamsulosin | nifedipine (extended release) | lidocaine jelly 2% (urojet),ceftriaxone | calcium carbonate,acetaminophen | hydromorphone (dilaudid) | ondansetron | docusate sodium | diphenhydramine,single_specialty_cooccurrence,ceftriaxone(17) | calcium carbonate(9) | tamsulosin(7) | nifedipine (extended release)(3) | lidocaine jelly 2% (urojet)(2),ceftriaxone:risk_modifying_therapy | calcium carbonate:disease_directed_therapy | tamsulosin:disease_directed_therapy | nifedipine (extended release):disease_directed_therapy | lidocaine jelly 2% (urojet):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,Unspecified kidney failure,primary_specialty_disease,,,hydromorphone (dilaudid) | acetaminophen iv | bisacodyl | glycopyrrolate | haloperidol,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
肾内/泌尿,Unspecified menopausal and perimenopausal disorder,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Unspecified nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,primary_specialty_disease,calcium carbonate,calcium carbonate,acetaminophen | bisacodyl | dermoplast spray | docusate sodium | influenza vaccine quadrivalent,single_specialty_cooccurrence,calcium carbonate(1),calcium carbonate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,Unspecified nephritic syndrome with focal and segmental glomerular lesions,primary_specialty_disease,calcium carbonate,calcium carbonate,acetaminophen | ondansetron | bisacodyl | docusate sodium | famotidine,single_specialty_cooccurrence,calcium carbonate(3),calcium carbonate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,Unspecified nephritic syndrome with unspecified morphologic changes,primary_specialty_disease,calcium carbonate,calcium carbonate,potassium chloride replacement (critical care and oncology) | acetaminophen | bisacodyl | calcium gluconate | influenza vaccine quadrivalent,single_specialty_cooccurrence,calcium carbonate(1),calcium carbonate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,Unspecified renal colic,primary_specialty_disease,tamsulosin | calcium carbonate,tamsulosin | calcium carbonate,acetaminophen | hydromorphone (dilaudid) | baclofen | d5 1/2ns | docusate sodium,single_specialty_cooccurrence,tamsulosin(2) | calcium carbonate(1),tamsulosin:disease_directed_therapy | calcium carbonate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,"Unspecified urethral stricture, male, unspecified site",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Urethral caruncle,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Urethral diverticulum,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Urge incontinence,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,"Urinary tract infection, site not specified",primary_specialty_disease,ceftriaxone | tamsulosin | calcium carbonate | neutra-phos | tramadol,ceftriaxone | tamsulosin,acetaminophen | oxycodone (immediate release) | docusate sodium | hydromorphone (dilaudid) | ondansetron,single_specialty_cooccurrence,ceftriaxone(93) | tamsulosin(30) | calcium carbonate(28) | neutra-phos(26) | tramadol(22),ceftriaxone:risk_modifying_therapy | tamsulosin:disease_directed_therapy | calcium carbonate:disease_directed_therapy | neutra-phos:disease_directed_therapy | tramadol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
肾内/泌尿,Vaginismus,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Vascular disorders of male genital organs,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Vesicointestinal fistula,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
肾内/泌尿,Vesicoureteral-reflux without reflux nephropathy,primary_specialty_disease,,,senna | acetaminophen | aluminum-magnesium hydrox.-simethicone | cefazolin | diphenhydramine,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
肾内/泌尿,"Vulvodynia, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
