specialty_name,diagnosis_name,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,mapping_quality,notes
心血管,Cerebral infarction due to unspecified occlusion or stenosis of right vertebral artery,heparin sodium | hydralazine | apixaban | aspirin | atorvastatin,heparin sodium | hydralazine,acetaminophen | calcium gluconate | docusate sodium | iso-osmotic sodium chloride | potassium chloride,single_specialty_cooccurrence,heparin sodium(8) | hydralazine(2) | apixaban(1) | aspirin(1) | atorvastatin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of unspecified carotid artery,heparin | aspirin | aspirin ec | atorvastatin | hydralazine,heparin | aspirin,acetaminophen | bisacodyl | docusate sodium | ferrous sulfate,single_specialty_cooccurrence,heparin(2) | aspirin(1) | aspirin ec(1) | atorvastatin(1) | hydralazine(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Cerebral infarction, unspecified",aspirin | heparin | hydralazine | atorvastatin | heparin sodium,aspirin | heparin,acetaminophen | senna | docusate sodium | influenza vaccine quadrivalent | bisacodyl,single_specialty_cooccurrence,aspirin(33) | heparin(32) | hydralazine(31) | atorvastatin(18) | heparin sodium(18),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral ischemia,hydralazine | heparin | lisinopril,hydralazine | heparin,potassium chloride | senna | docusate sodium | sw | bisacodyl,single_specialty_cooccurrence,hydralazine(3) | heparin(2) | lisinopril(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic adhesive pericarditis,metoprolol tartrate | hydralazine | warfarin | aspirin ec | furosemide,metoprolol tartrate | hydralazine,potassium chloride | insulin | acetaminophen | docusate sodium | lamotrigine,single_specialty_cooccurrence,metoprolol tartrate(5) | hydralazine(3) | warfarin(3) | aspirin ec(2) | furosemide(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic atrial fibrillation,warfarin | furosemide | metoprolol tartrate | heparin sodium | aspirin,warfarin | furosemide,acetaminophen | potassium chloride | docusate sodium | senna | oxycodone (immediate release),single_specialty_cooccurrence,warfarin(51) | furosemide(36) | metoprolol tartrate(31) | heparin sodium(23) | aspirin(19),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Chronic atrial fibrillation, unspecified",metoprolol tartrate | warfarin | furosemide | heparin sodium | metoprolol succinate xl,metoprolol tartrate | warfarin,potassium chloride | acetaminophen | senna | oxycodone (immediate release) | vancomycin,single_specialty_cooccurrence,metoprolol tartrate(21) | warfarin(21) | furosemide(14) | heparin sodium(13) | metoprolol succinate xl(9),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic combined systolic (congestive) and diastolic (congestive) heart failure,furosemide | metoprolol tartrate | lisinopril | metoprolol succinate xl | aspirin,furosemide | metoprolol tartrate,potassium chloride | acetaminophen | senna | docusate sodium | paroxetine,single_specialty_cooccurrence,furosemide(12) | metoprolol tartrate(9) | lisinopril(7) | metoprolol succinate xl(6) | aspirin(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic diastolic (congestive) heart failure,metoprolol tartrate | furosemide | warfarin | aspirin | metoprolol succinate xl,metoprolol tartrate | furosemide,potassium chloride | acetaminophen | senna | docusate sodium | oxycodone (immediate release),single_specialty_cooccurrence,metoprolol tartrate(61) | furosemide(54) | warfarin(44) | aspirin(39) | metoprolol succinate xl(28),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Chronic embolism and thrombosis of femoral vein, bilateral",warfarin,warfarin,oxycodone (immediate release) | senna | acetaminophen | fondaparinux | influenza vaccine quadrivalent,single_specialty_cooccurrence,warfarin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of inferior vena cava,heparin sodium | warfarin | heparin | alteplase | aspirin,heparin sodium | warfarin,hydromorphone (dilaudid) | acetaminophen | senna | methadone | oxycodone (immediate release),single_specialty_cooccurrence,heparin sodium(6) | warfarin(4) | heparin(3) | alteplase(1) | aspirin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of left calf muscular vein,torsemide | enoxaparin (treatment),torsemide | enoxaparin (treatment),potassium chloride replacement (critical care and oncology) | zolpidem tartrate | magnesium sulfate | ondansetron | acetaminophen,single_specialty_cooccurrence,torsemide(11) | enoxaparin (treatment)(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of left femoral vein,heparin | warfarin | heparin sodium | enoxaparin sodium | aspirin,heparin | warfarin,acetaminophen | gabapentin | senna | oxycodone (immediate release) | influenza vaccine quadrivalent,single_specialty_cooccurrence,heparin(7) | warfarin(7) | heparin sodium(6) | enoxaparin sodium(4) | aspirin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of left iliac vein,warfarin | aspirin | enoxaparin sodium | heparin | clopidogrel,warfarin | aspirin,oxycodone (immediate release) | acetaminophen | hydromorphone (dilaudid) | influenza vaccine quadrivalent | neutra-phos,single_specialty_cooccurrence,warfarin(14) | aspirin(3) | enoxaparin sodium(3) | heparin(2) | clopidogrel(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of left internal jugular vein,enoxaparin sodium,enoxaparin sodium,dexamethasone | ondansetron | 0.9% sodium chloride p.f. (syringe) | acetaminophen | acyclovir,single_specialty_cooccurrence,enoxaparin sodium(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of left popliteal vein,heparin sodium | heparin | enoxaparin sodium | warfarin | aspirin,heparin sodium | heparin,gabapentin | oxycodone (immediate release) | acetaminophen | senna | influenza vaccine quadrivalent,single_specialty_cooccurrence,heparin sodium(7) | heparin(5) | enoxaparin sodium(4) | warfarin(3) | aspirin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of left subclavian vein,furosemide | enoxaparin sodium | metoprolol succinate xl,furosemide | enoxaparin sodium,ondansetron | magnesium sulfate | ondansetron odt | potassium chloride | prochlorperazine,single_specialty_cooccurrence,furosemide(5) | enoxaparin sodium(2) | metoprolol succinate xl(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of left tibial vein,furosemide | torsemide | alteplase | apixaban | atorvastatin,furosemide | torsemide,potassium chloride | sterile water | acetaminophen | benzonatate | bisacodyl,single_specialty_cooccurrence,furosemide(6) | torsemide(3) | alteplase(1) | apixaban(1) | atorvastatin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of other specified veins,enoxaparin sodium,enoxaparin sodium,dexamethasone | ondansetron | 0.9% sodium chloride p.f. (syringe) | acetaminophen | acyclovir,single_specialty_cooccurrence,enoxaparin sodium(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Chronic embolism and thrombosis of popliteal vein, bilateral",warfarin,warfarin,oxycodone (immediate release) | senna | acetaminophen | fondaparinux | influenza vaccine quadrivalent,single_specialty_cooccurrence,warfarin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of right femoral vein,warfarin | hydralazine | lisinopril | metoprolol tartrate,warfarin | hydralazine,potassium chloride | potassium chloride replacement (critical care and oncology) | prednisone | influenza vaccine quadrivalent | acetaminophen,single_specialty_cooccurrence,warfarin(9) | hydralazine(2) | lisinopril(2) | metoprolol tartrate(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of right iliac vein,aspirin,aspirin,rivaroxaban | bupropion (sustained release) | loratadine,single_specialty_cooccurrence,aspirin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of unspecified deep veins of left distal lower extremity,heparin | heparin sodium | enoxaparin sodium | alteplase | apixaban,heparin | heparin sodium,lorazepam | potassium chloride | sterile water | acetaminophen | bisacodyl,single_specialty_cooccurrence,heparin(5) | heparin sodium(3) | enoxaparin sodium(2) | alteplase(1) | apixaban(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of unspecified deep veins of left lower extremity,heparin sodium | apixaban | enoxaparin (treatment) | enoxaparin sodium | heparin,heparin sodium | apixaban,ondansetron | acetaminophen | lorazepam | oxycodone (immediate release) | ramelteon,single_specialty_cooccurrence,heparin sodium(5) | apixaban(2) | enoxaparin (treatment)(2) | enoxaparin sodium(2) | heparin(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic embolism and thrombosis of unspecified deep veins of right distal lower extremity,,,hydromorphone (dilaudid) | acetaminophen | capsaicin 0.025% | cephalexin | clonazepam,single_specialty_cooccurrence,,仅保留低优先级方案,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
心血管,Chronic embolism and thrombosis of unspecified deep veins of unspecified lower extremity,apixaban | enoxaparin sodium,apixaban | enoxaparin sodium,sodium bicarbonate | potassium chloride | leucovorin calcium | sterile water | lorazepam,single_specialty_cooccurrence,apixaban(2) | enoxaparin sodium(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Chronic ischemic heart disease, unspecified",metoprolol tartrate | furosemide | heparin sodium | atorvastatin | heparin,metoprolol tartrate | furosemide,potassium chloride | acetaminophen | amlodipine | docusate sodium | ranitidine,single_specialty_cooccurrence,metoprolol tartrate(14) | furosemide(5) | heparin sodium(5) | atorvastatin(4) | heparin(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Chronic lymphadenitis, except mesenteric",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Chronic pulmonary embolism,warfarin | heparin | heparin sodium | alteplase | apixaban,warfarin | heparin,acetaminophen | senna | oxycodone (immediate release) | docusate sodium | gabapentin,single_specialty_cooccurrence,warfarin(27) | heparin(13) | heparin sodium(13) | alteplase(3) | apixaban(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic rheumatic pericarditis,metoprolol tartrate | warfarin | amiodarone | aspirin | furosemide,metoprolol tartrate | warfarin,folic acid | acetaminophen | magnesium sulfate | potassium chloride | amlodipine,single_specialty_cooccurrence,metoprolol tartrate(12) | warfarin(6) | amiodarone(4) | aspirin(3) | furosemide(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic right heart failure,furosemide | enoxaparin (prophylaxis),furosemide | enoxaparin (prophylaxis),buprenorphine-naloxone tablet (2mg-0.5mg) | buprenorphine-naloxone film (2mg-0.5mg) | clonazepam | clonidine | diphenhydramine,single_specialty_cooccurrence,furosemide(2) | enoxaparin (prophylaxis)(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic systolic (congestive) heart failure,warfarin | furosemide | metoprolol succinate xl | heparin | metoprolol tartrate,warfarin | furosemide,potassium chloride | acetaminophen | senna | bivalirudin | magnesium sulfate,single_specialty_cooccurrence,warfarin(211) | furosemide(83) | metoprolol succinate xl(77) | heparin(72) | metoprolol tartrate(70),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic thromboembolic pulmonary hypertension,heparin | apixaban | enoxaparin (treatment) | heparin sodium | warfarin,heparin | apixaban,acetaminophen | sildenafil,single_specialty_cooccurrence,heparin(3) | apixaban(2) | enoxaparin (treatment)(1) | heparin sodium(1) | warfarin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic total occlusion of artery of the extremities,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Chronic total occlusion of coronary artery,metoprolol tartrate | furosemide | atorvastatin | aspirin | heparin,metoprolol tartrate | furosemide,potassium chloride | acetaminophen | docusate sodium | insulin | magnesium sulfate,single_specialty_cooccurrence,metoprolol tartrate(42) | furosemide(26) | atorvastatin(23) | aspirin(20) | heparin(16),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Chronic venous hypertension (idiopathic) with inflammation of bilateral lower extremity,furosemide | atorvastatin | enoxaparin (prophylaxis),furosemide | atorvastatin,acetaminophen | benzonatate | clindamycin | covid-19 vaccine (pfizer) | influenza vaccine high-dose quadrivalent,single_specialty_cooccurrence,furosemide(2) | atorvastatin(1) | enoxaparin (prophylaxis)(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cognitive deficits following cerebral infarction,heparin,heparin,acetaminophen | docusate sodium | oxycodone (immediate release) | pneumococcal 23-valent polysaccharide vaccine,single_specialty_cooccurrence,heparin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Combined rheumatic disorders of mitral, aortic and tricuspid valves",furosemide | warfarin | diltiazem | lisinopril | metoprolol tartrate,furosemide | warfarin,potassium chloride | acetaminophen | senna | docusate sodium | magnesium sulfate,single_specialty_cooccurrence,furosemide(32) | warfarin(13) | diltiazem(12) | lisinopril(10) | metoprolol tartrate(10),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Compression of vein,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Conduction disorder, unspecified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Coronary artery aneurysm,metoprolol tartrate | atorvastatin | aspirin ec | heparin | aspirin,metoprolol tartrate | atorvastatin,acetaminophen | docusate sodium | oxycodone (immediate release) | potassium chloride replacement (critical care and oncology) | hydromorphone (dilaudid),single_specialty_cooccurrence,metoprolol tartrate(13) | atorvastatin(4) | aspirin ec(3) | heparin(3) | aspirin(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Coronary artery dissection,metoprolol tartrate | heparin | metoprolol succinate xl | heparin sodium | clopidogrel,metoprolol tartrate | heparin,potassium chloride replacement (critical care and oncology) | potassium chloride | acetaminophen | magnesium sulfate | calcium gluconate,single_specialty_cooccurrence,metoprolol tartrate(36) | heparin(18) | metoprolol succinate xl(18) | heparin sodium(16) | clopidogrel(14),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Coronary atherosclerosis due to calcified coronary lesion,metoprolol tartrate | aspirin | atorvastatin | heparin | metoprolol succinate xl,metoprolol tartrate | aspirin,potassium chloride | acetaminophen | magnesium sulfate | ondansetron | oxycodone (immediate release),single_specialty_cooccurrence,metoprolol tartrate(14) | aspirin(11) | atorvastatin(10) | heparin(6) | metoprolol succinate xl(6),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Coronary atherosclerosis due to lipid rich plaque,metoprolol succinate xl | metoprolol tartrate | aspirin | atorvastatin | clopidogrel,metoprolol succinate xl | metoprolol tartrate,acetaminophen | potassium chloride | d5w | nitroglycerin,single_specialty_cooccurrence,metoprolol succinate xl(2) | metoprolol tartrate(2) | aspirin(1) | atorvastatin(1) | clopidogrel(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Dilated cardiomyopathy,furosemide | warfarin | metoprolol succinate xl | lisinopril | heparin,furosemide | warfarin,potassium chloride | acetaminophen | oxycodone (immediate release) | influenza vaccine quadrivalent | senna,single_specialty_cooccurrence,furosemide(88) | warfarin(45) | metoprolol succinate xl(44) | lisinopril(29) | heparin(23),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Disease of pericardium, unspecified",metoprolol tartrate | heparin | metoprolol succinate xl | furosemide | aspirin,metoprolol tartrate | heparin,colchicine | ibuprofen | potassium chloride | acetaminophen | oxycodone (immediate release),single_specialty_cooccurrence,metoprolol tartrate(27) | heparin(23) | metoprolol succinate xl(17) | furosemide(14) | aspirin(12),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Disorder of arteries and arterioles, unspecified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of abdominal aorta,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of artery of lower extremity,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of artery of upper extremity,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of carotid artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of iliac artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of other specified artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of thoracic aorta,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of thoracoabdominal aorta,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of unspecified site of aorta,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dissection of vertebral artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Dysarthria following cerebral infarction,hydralazine | atorvastatin | heparin | apixaban | aspirin,hydralazine | atorvastatin,acetaminophen | docusate sodium | bisacodyl | potassium chloride | senna,single_specialty_cooccurrence,hydralazine(5) | atorvastatin(3) | heparin(3) | apixaban(1) | aspirin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Dysphagia following cerebral infarction,enoxaparin sodium | apixaban | furosemide | lisinopril | aspirin,enoxaparin sodium | apixaban,hydromorphone (dilaudid) | metoclopramide | bisacodyl | metronidazole | senna,single_specialty_cooccurrence,enoxaparin sodium(5) | apixaban(4) | furosemide(4) | lisinopril(4) | aspirin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Embolism and thrombosis of arteries of the lower extremities,heparin sodium | aspirin | atorvastatin | heparin | warfarin,heparin sodium | aspirin,acetaminophen | potassium chloride | hydromorphone (dilaudid) | vancomycin | oxycodone (immediate release),single_specialty_cooccurrence,heparin sodium(123) | aspirin(27) | atorvastatin(27) | heparin(26) | warfarin(25),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Embolism and thrombosis of arteries of the upper extremities,heparin sodium | metoprolol tartrate | aspirin | warfarin | heparin,heparin sodium | metoprolol tartrate,acetaminophen | senna | docusate sodium | oxycodone (immediate release) | potassium chloride,single_specialty_cooccurrence,heparin sodium(14) | metoprolol tartrate(5) | aspirin(4) | warfarin(4) | heparin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Embolism and thrombosis of iliac artery,heparin sodium | atorvastatin | furosemide | apixaban | aspirin,heparin sodium | atorvastatin,acetaminophen | amlodipine | oxycodone (immediate release) | potassium chloride | d5 1/2ns,single_specialty_cooccurrence,heparin sodium(22) | atorvastatin(7) | furosemide(5) | apixaban(4) | aspirin(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Embolism and thrombosis of other arteries,warfarin | heparin | atorvastatin | heparin sodium,warfarin | heparin,diphenhydramine | acetaminophen | prednisone | cetirizine | heparin flush (10 units/ml),single_specialty_cooccurrence,warfarin(11) | heparin(2) | atorvastatin(1) | heparin sodium(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Embolism and thrombosis of other parts of aorta,heparin sodium | warfarin | hydralazine | aspirin | atorvastatin,heparin sodium | warfarin,morphine sulfate | acetaminophen | oxycodone (immediate release) | ceftriaxone | docusate sodium,single_specialty_cooccurrence,heparin sodium(9) | warfarin(5) | hydralazine(2) | aspirin(1) | atorvastatin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Embolism and thrombosis of renal vein,heparin | apixaban | enoxaparin sodium | metoprolol tartrate | aspirin,heparin | apixaban,hydromorphone (dilaudid) | oxycodone (immediate release) | acetaminophen | acetaminophen iv | senna,single_specialty_cooccurrence,heparin(5) | apixaban(3) | enoxaparin sodium(2) | metoprolol tartrate(2) | aspirin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Embolism and thrombosis of superficial veins of left lower extremity,heparin sodium | alteplase | alteplase (catheter clearance) | heparin | lisinopril,heparin sodium | alteplase,acetaminophen | potassium chloride | d5 1/2ns | dexamethasone | acetaminophen iv,single_specialty_cooccurrence,heparin sodium(7) | alteplase(4) | alteplase (catheter clearance)(1) | heparin(1) | lisinopril(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Embolism and thrombosis of superficial veins of right lower extremity,heparin | warfarin | aspirin | enoxaparin sodium | heparin sodium,heparin | warfarin,acetaminophen | senna | bisacodyl | influenza vaccine quadrivalent | oxycodone (immediate release),single_specialty_cooccurrence,heparin(6) | warfarin(2) | aspirin(1) | enoxaparin sodium(1) | heparin sodium(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Embolism and thrombosis of thoracic aorta,heparin sodium | atorvastatin | heparin | enoxaparin sodium | hydralazine,heparin sodium | atorvastatin,dexamethasone | gabapentin | acetaminophen | bisacodyl | dextrose 50%,single_specialty_cooccurrence,heparin sodium(3) | atorvastatin(2) | heparin(2) | enoxaparin sodium(1) | hydralazine(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Endocarditis, valve unspecified",aspirin | aspirin ec | furosemide | hydralazine | metoprolol tartrate,aspirin | aspirin ec,docusate sodium | trazodone | acetaminophen | aripiprazole | duloxetine dr,single_specialty_cooccurrence,aspirin(1) | aspirin ec(1) | furosemide(1) | hydralazine(1) | metoprolol tartrate(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Esophageal varices with bleeding,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Essential (primary) hypertension,heparin | metoprolol tartrate | aspirin | lisinopril | hydralazine,heparin | metoprolol tartrate,acetaminophen | oxycodone (immediate release) | senna | docusate sodium | potassium chloride,single_specialty_cooccurrence,heparin(1462) | metoprolol tartrate(1108) | aspirin(805) | lisinopril(795) | hydralazine(671),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Facial weakness following cerebral infarction,metoprolol succinate xl | labetalol | apixaban | aspirin | atorvastatin,metoprolol succinate xl | labetalol,acetaminophen | bisacodyl | senna | multivitamins w/minerals | docusate sodium,single_specialty_cooccurrence,metoprolol succinate xl(7) | labetalol(6) | apixaban(2) | aspirin(2) | atorvastatin(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Facial weakness following other nontraumatic intracranial hemorrhage,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Gangrene, not elsewhere classified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Gas gangrene,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Heart disease, unspecified",heparin | heparin sodium | enoxaparin sodium | alteplase | apixaban,heparin | heparin sodium,potassium chloride replacement (critical care and oncology) | acetaminophen | calcium gluconate | senna | docusate sodium,single_specialty_cooccurrence,heparin(7) | heparin sodium(6) | enoxaparin sodium(4) | alteplase(3) | apixaban(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Heart failure, unspecified",warfarin | aspirin | heparin sodium | hydralazine | lisinopril,warfarin | aspirin,acetaminophen | potassium chloride | oxycodone (immediate release) | senna | docusate sodium,single_specialty_cooccurrence,warfarin(58) | aspirin(27) | heparin sodium(27) | hydralazine(25) | lisinopril(24),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hemiplegia and hemiparesis following cerebral infarction affecting left non-dominant side,warfarin | aspirin | atorvastatin | metoprolol succinate xl | heparin,warfarin | aspirin,bivalirudin | acetaminophen | potassium chloride | senna | bisacodyl,single_specialty_cooccurrence,warfarin(34) | aspirin(19) | atorvastatin(16) | metoprolol succinate xl(15) | heparin(14),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hemiplegia and hemiparesis following cerebral infarction affecting right dominant side,heparin | heparin sodium | warfarin | aspirin | atorvastatin,heparin | heparin sodium,acetaminophen | senna | docusate sodium | hydromorphone (dilaudid) | bisacodyl,single_specialty_cooccurrence,heparin(17) | heparin sodium(15) | warfarin(13) | aspirin(12) | atorvastatin(10),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting right dominant side,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Hemopericardium, not elsewhere classified",metoprolol tartrate | warfarin | furosemide | heparin sodium | aspirin,metoprolol tartrate | warfarin,oxycodone (immediate release) | albumin 25% (12.5g / 50ml) | hydromorphone (dilaudid) | ketorolac | magnesium sulfate,single_specialty_cooccurrence,metoprolol tartrate(17) | warfarin(10) | furosemide(5) | heparin sodium(3) | aspirin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hereditary hemorrhagic telangiectasia,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Hypertensive crisis, unspecified",carvedilol | captopril | heparin | hydralazine,carvedilol | captopril,amlodipine | potassium chloride | ramelteon | senna | acetaminophen,single_specialty_cooccurrence,carvedilol(3) | captopril(1) | heparin(1) | hydralazine(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hypertensive emergency,hydralazine | captopril | labetalol | lisinopril | heparin,hydralazine | captopril,acetaminophen | potassium chloride | docusate sodium | influenza vaccine quadrivalent | ondansetron,single_specialty_cooccurrence,hydralazine(26) | captopril(18) | labetalol(15) | lisinopril(13) | heparin(11),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hypertensive encephalopathy,labetalol | captopril | heparin | atorvastatin | hydralazine,labetalol | captopril,potassium chloride replacement (critical care and oncology) | acetaminophen | calcium gluconate | haloperidol | ibuprofen,single_specialty_cooccurrence,labetalol(3) | captopril(2) | heparin(2) | atorvastatin(1) | hydralazine(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
